22 1375841903 0.200000 -1.000000 0.200000 0.200000 0.000000
22 1375841902 0.200000 -1.000000 0.200000 0.200000 0.000000
22 1375841901 0.200000 -1.000000 0.200000 0.200000 0.000000
22 1375841900 0.200000 -1.000000 0.200000 0.200000 0.000000
22 1375841899 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841978 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841977 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841976 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841975 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841974 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841973 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841972 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841971 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841970 0.200000 -1.000000 0.200000 0.200000 0.000000
28 1375841969 0.200000 -1.000000 0.200000 0.200000 0.000000
