11 1375841844 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841845 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841846 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841847 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841848 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841849 0.400000 -1.000000 -101.000000 0.000000 0.000000
11 1375841850 0.400000 -1.000000 -101.000000 0.000000 0.000000
11 1375841851 0.400000 -1.000000 -101.000000 0.000000 0.000000
11 1375841852 0.400000 -1.000000 -101.000000 0.000000 0.000000
11 1375841853 0.400000 -1.000000 -101.000000 0.000000 0.000000
11 1375841854 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841855 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841856 0.200000 -1.000000 -101.000000 0.000000 0.000000
11 1375841918 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841917 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841916 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841915 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841914 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841908 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841907 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841906 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841905 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841904 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841883 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841882 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841881 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841880 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841879 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841873 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841872 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841871 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841870 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841869 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841868 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841867 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841866 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841865 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841864 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841858 0.200000 -1.000000 0.200000 0.200000 0.000000
11 1375841857 0.200000 -1.000000 0.200000 0.200000 0.000000
